NIT,FRACASO,ACTIVOS,TAMA¥O,TIPO.COMERCIO,REGION,ZONA,B11,B12,B13,B14,B21,B22,B23,B24,B31,B32,B33,B41,B42,B43,B44,B51,B52,B53,B61,B62,B63,B64,B65,B66,B67,B68,B69,B610,B611,A1,A2,A3,A4,A5
802014042,0,5808.425243,MEDIANA,POR MENOR,ATLANTICO,OTRAS,-0.062779631,-0.122984469,-0.256594419,-0.23618846,0.044716685,0.087599396,0.182767111,0.168232351,0.520704817,0,0.520704817,0.068856397,0.159991726,0.54693919,0.026234372,0.132236911,0.307259931,1.050382427,0.035148984,0.045396047,0.197524282,0.08167065,0.279194933,0.013391807,0.244664834,0.51046796,0.069149184,0.160672034,-0.362246894,0.026234372,0.202565682,0.130745316,0.920473878,1.958986807
802014192,0,7567.250485,MEDIANA,POR MENOR,ATLANTICO,OTRAS,-0.002954615,-0.019598775,-0.076360095,-0.026365919,0.003973085,0.026354572,0.102681805,0.035454384,0.743337467,0,0.743337467,0.046705033,0.399153999,0.952011429,0.208673962,0.062831533,0.536975488,1.280725742,0.007041021,0.053133471,0.083346063,0.060174491,0.143520555,0.031458659,0.038693179,0.150755075,0.166360551,1.421762828,-1.225961061,0.208673962,0.16976969,0.043312318,0.345283998,6.633275851
802014311,0,16368.69709,MEDIANA,POR MENOR,ATLANTICO,OTRAS,-0.013026621,-0.014412584,-0.052829526,-0.019819641,0.024258347,0.026839305,0.098379842,0.036908397,0.417451047,0.309735902,0.727186949,0.01409687,0.417515232,0.713431549,0.295980502,0.033768917,1.000153755,1.70901847,0.012741267,0.342417188,0.267460005,0.377365558,0.644825563,0.267518018,0.246578428,0.903836625,0.0680027,1.992325377,-0.021440725,0.295980502,0.037488458,0.026839305,0.375162195,1.106394643
802014901,0,1591.660194,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,-0.010503848,-0.015757797,-0.047267612,-0.023638141,0.049100361,0.073660009,0.220953011,0.11049677,0.448761964,0.217863943,0.666625907,0.002624284,0.165320484,1,0.551238036,0.005847831,0.368392371,2.228352846,0.001749298,0.108450192,0.556381488,0.11019949,0.666580978,0.367444789,0.222220829,0.666580978,0.005301087,0.333949486,-0.572555406,0.551238036,0.083067389,0.109940433,0.500091714,1.500192824
802015073,0,3748.442718,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,0.032924405,0.051640442,0.178410362,0.072676467,-0.020351607,-0.031920576,-0.110281037,-0.044923602,0.560953978,0.149598475,0.710552453,0.085022244,0.307432429,0.836115708,0.275161731,0.151567237,0.548052856,1.49052461,0.054207646,0.141802098,0.337072685,0.196009745,0.53308243,0.17543491,0.18454312,0.637570164,0.126376223,0.456964523,-0.376831922,0.275161731,0.381162319,-0.028705608,0.407355637,1.568454824
802015185,0,3380.904854,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,0.00797328,0.003772445,-0.018019351,0.003119385,-0.069442161,-0.032855578,0.156937006,-0.027167848,1.209355195,0,1.209355195,0.005188918,0.730152852,0.945588972,-0.263766223,0.004290649,0.603753848,0.781895159,0.010967078,1.532253161,0.455336686,1.543220239,1.998556925,-0.557485151,-0.4424843,2.113557776,0.015433811,2.17175156,-1.425329547,-0.263766223,0,-0.032855578,-0.173113074,0.473135871
802015298,0,5902.07767,MEDIANA,POR MAYOR,ATLANTICO,OTRAS,0.004804756,0.013588335,0.045840345,0.019313337,0.04181177,0.118247895,0.398910122,0.168067798,0.615598671,0.087973916,0.703572587,0.029102636,0.594862411,0.927333074,0.311734403,0.047275339,0.966315293,1.50639226,0.010290523,0.200049375,0.117559698,0.210339898,0.327899597,0.110227477,0.104815014,0.3535942,0.028525923,0.583074301,-0.02032534,0.311734403,0,0.187331997,0.421317457,2.828100686
802015514,0,5488.048544,MEDIANA,POR MAYOR,ATLANTICO,OTRAS,-0.005708403,-0.011339978,-0.031728985,-0.017647059,0.077060859,0.153084572,0.428326935,0.238227303,0.495301161,0.147297611,0.642598773,0.047635441,0.821712306,0.972667803,0.477366642,0.096174701,1.659015505,1.963790678,0.023979085,0.388224463,0.075989109,0.413639696,0.489628805,0.240300396,0.179911307,0.503387491,0.101966436,1.758923061,0.698702071,0.477366642,0,0.235887602,0.556180999,1.986541217
802016116,0,4111.240777,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,-0.064567191,-0.012026711,-0.044878215,-0.016429609,-0.022726015,-0.004233098,-0.015795995,-0.005782806,0.231123462,0.500891025,0.732014488,0.010703504,0.055484185,0.987386292,0.756262829,0.046310765,0.24006297,4.272116216,0.057463356,0.240411748,5.003055154,0.297875104,5.300930258,4.060109553,1.438720107,5.368648828,0.094489715,0.489810127,-1.550530063,0.756262829,0.019545199,-0.00153829,0.366093181,0.186266607
802016306,0,3128.621359,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,-0.039586927,-0.079883264,-0.359222603,-0.10272765,0.015230247,0.030733425,0.138203429,0.039522328,0.680392823,0.097229011,0.777621834,0.020069404,0.548316803,0.889307735,0.208914912,0.02949679,0.805882696,1.307050435,0.009945588,0.261620632,0.168981366,0.271723713,0.440705079,0.103529812,0.110201658,0.495559705,0.060417876,1.650678618,-0.397607845,0.208914912,0.038180121,0.048174128,0.285972122,2.017920322
802016602,0,1859.095146,PEQUE¥A,POR MENOR,ATLANTICO,OTRAS,0.09522066,0.131364777,0.231984445,0.302869069,0.043667398,0.060242788,0.106386126,0.138893221,0.433734544,0,0.433734544,0.2584155,0.627857997,0.818995887,0.385261343,0.595791835,1.447562814,1.888242241,0.187314248,0.26779293,0.138547611,0.455107178,0.593654789,0.279259328,0.410461402,0.724856863,0.866152139,2.104442448,0.650659284,0.385261343,0.303254998,0.107852018,1.30555766,1.379582717
802016697,0,1802,PEQUE¥A,POR MENOR,ATLANTICO,OTRAS,0.022265775,0.033853542,0.218105973,0.040073608,-0.021337949,-0.032442848,-0.209017385,-0.03840372,0.844783975,0,0.844783975,0.130493941,0.728438685,0.986390394,0.141606419,0.15447019,0.862278058,1.167624415,0.085827024,0.39061421,0.169657129,0.479100591,0.648757721,0.093135799,0.102086958,0.657708879,0.374444647,2.078609531,-0.345448127,0.141606419,0.151664786,-0.018641396,0.183734575,1.520429527
802016859,0,4780.456311,PEQUE¥A,POR MENOR,ATLANTICO,OTRAS,,0.007002967,0.009054737,0.030905031,,-0.023689225,-0.030629833,-0.104543719,0.226596345,0,0.226596345,0.013885071,0.653944412,0.658685338,0.432088993,0.061276676,2.885944225,2.906866565,,,,,,,,,0.630864895,28.24374815,17.948397,0.432088993,0,-0.018553715,3.413133854,0
802017627,0,13733.40971,MEDIANA,POR MENOR,ATLANTICO,OTRAS,0.04320163,0.014077556,0.034572995,0.023746907,0.068235986,0.022235178,0.054607254,0.037507697,0.322331869,0.270484535,0.592816404,0.014671185,0.63042451,0.88411303,0.561781161,0.045515776,1.955824324,2.742865708,0.045023376,1.889642405,0.778526995,1.934665781,2.713192776,1.724010999,1.24957732,3.068830209,0.198166341,8.515257444,4.161462813,0.561781161,0.087725615,0.03411662,0.686862903,0.325857063
802019035,0,6701.91068,MEDIANA,POR MENOR,ATLANTICO,OTRAS,0.018550104,0.023496299,0.031320422,0.094057064,0.241586839,0.306003498,0.407900775,1.22494994,0.175603839,0.074205143,0.249808982,0.080992863,0.568828496,0.675169302,0.499565463,0.4612249,3.239271406,3.844843621,0.063943092,0.382197227,0.083955051,0.449084665,0.533039716,0.394402162,0.592268644,0.78949045,0.307033138,2.153313306,1.487622582,0.499565463,0.282422748,0.32364259,3.003058621,1.266639768
802019082,0,1521.664078,PEQUE¥A,POR MENOR,ATLANTICO,OTRAS,0.014583374,0.036165846,0.097030111,0.057655769,0.048025983,0.119101399,0.319539659,0.189872036,0.627271934,0,0.627271934,0.1163197,0.524724539,0.923457764,0.29618583,0.185437438,0.836518439,1.472180906,0.046904302,0.164683573,0.16078363,0.211587875,0.372371505,0.119432818,0.150297411,0.403236098,0.330070927,1.488968029,-0.290990379,0.29618583,0.209557396,0.119101399,0.594204915,2.479936706
802019447,0,3899.996117,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,-0.005262985,-0.016772195,-0.030197336,-0.037725904,0.029007369,0.092441304,0.166435055,0.207929365,0.444580323,0,0.444580323,0.0251624,0.568767641,0.695902699,0.251322376,0.056598095,1.279336064,1.565302516,0.007895767,0.170579135,0.039894001,0.178474902,0.218368903,0.078863024,0.174286413,0.313792292,0.014859854,0.33589022,0.073339801,0.251322376,0.220868909,0.210092735,1.249312323,3.186821428
802020698,0,1391.170874,PEQUE¥A,POR MENOR,ATLANTICO,OTRAS,0.007883691,0.009415848,0.010320866,0.107378737,0.020939751,0.025009289,0.027413094,0.285207017,0.087688198,0,0.087688198,0.025991145,0.157750742,0.861142191,0.773453993,0.296404138,1.798996283,9.820502805,0.021761838,0.105884091,0.58893485,0.132081374,0.721016224,0.647596743,0.763859463,0.837278945,0.026959842,0.158135269,0.067178906,0.773453993,0.097509865,0.037326074,10.40404327,1.194345094
802020940,0,3696.28932,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,-0.0190446,-0.036156976,-0.195453188,-0.044363868,0.015038591,0.0285514,0.154339848,0.035031983,0.546273272,0.268736264,0.815009536,0.043621642,0.628324997,0.996430286,0.450157014,0.079853151,1.150202709,1.824050959,0.022976388,0.303401126,0.193888389,0.330951294,0.524839684,0.237106668,0.097438163,0.526719923,0.112506223,1.62053671,0.211622701,0.450157014,0.123235667,0.049121465,0.226979508,1.898542196
802021432,0,6712.88932,MEDIANA,POR MAYOR,ATLANTICO,OTRAS,0.004454765,0.043344094,0.167487209,0.058477519,0.009258736,0.090085908,0.348103649,0.121539058,0.741209527,0,0.741209527,0.184960425,0.673352573,0.878934816,0.137725288,0.249538651,0.908451049,1.185811546,0.019009629,0.048558172,0.021129073,0.069204982,0.090334054,0.014154956,0.026597641,0.102776739,0.109952018,0.400282784,-0.040338408,0.137725288,0,0.162040735,0.349146177,9.729828076
802021644,0,5847.04466,MEDIANA,POR MENOR,ATLANTICO,OTRAS,-0.015540945,-0.156762498,-0.228346258,-0.500059369,0.0140466,0.141688946,0.206389545,0.451975988,0.313116397,0.000371376,0.313487773,0.14891018,0.835989274,0.934443446,0.621327049,0.47557452,2.66989938,2.984332519,0.01476249,0.060031431,0.009760439,0.082877366,0.092637806,0.061596424,0.068058679,0.099136878,0.101981262,0.571908751,0.357470724,0.621327049,0.229877849,0.24650368,2.189917074,10.08706369
802022148,0,12233.2233,MEDIANA,POR MENOR,ATLANTICO,OTRAS,0.010480413,0.013973117,0.13477092,0.015589437,0.024383181,0.032509123,0.313550981,0.03626957,0.896319498,0,0.896319498,0.031468943,0.077927125,0.873026369,-0.023293129,0.035109069,0.086941237,0.974012471,0.023603003,0.032221786,0.596357169,0.058448553,0.654805721,-0.017470806,0.077764645,0.750041172,0.045103522,0.106676875,-1.17799183,-0.023293129,0.056268114,0.048277659,0.115673598,1.333260143
802022296,0,6401.951456,MEDIANA,POR MAYOR,ATLANTICO,OTRAS,0.001812579,0.002947301,0.008396981,0.004541263,-0.033423481,-0.054347446,-0.154838083,-0.083739685,0.64900466,0,0.64900466,0.003242369,0.455577397,0.988043765,0.339039104,0.00499591,0.701963213,1.522398567,0.001994045,0.274411001,0.327464874,0.280178437,0.607643311,0.208507812,0.215860853,0.614996352,0.00670759,0.929774203,-0.412841985,0.339039104,0.128555015,-0.054347446,0.540820985,1.626025906
802023834,0,6359.959223,MEDIANA,POR MENOR,ATLANTICO,OTRAS,0.033719333,0.028311921,0.121391549,0.036923525,0.019641843,0.016491972,0.070711771,0.021508316,0.766771893,0,0.766771893,0.029770693,0.524735683,0.889396766,0.122624873,0.03882601,0.68434392,1.159923537,0.035456722,0.589500419,0.434309225,0.624957141,1.059266367,0.14604551,0.277773317,1.190994174,0.137091143,2.416356751,-1.11455319,0.122624873,0.087764694,0.034185127,0.304168827,0.83963467
802024252,0,1381.834951,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,-0.004413414,-0.026046078,-0.10307764,-0.034852834,0.007402145,0.043684288,0.172881049,0.058454914,0.672686692,0.074629233,0.747315925,0.001859149,0.52438805,0.763122782,0.090436091,0.002763767,0.779542775,1.134440137,0.000315026,0.088204279,0.04045274,0.088855665,0.129308405,0.01532407,0.042816406,0.169446396,0.005857805,1.645986605,-0.473513653,0.090436091,0.054122995,0.052567981,0.338122161,5.901571366
802024688,0,11609.81942,MEDIANA,POR MAYOR,ATLANTICO,OTRAS,-0.021642693,-0.042114423,-0.128366167,-0.062677771,0.042961046,0.083597713,0.254808618,0.124416244,0.671919601,0,0.671919601,0.099166355,0.810994056,0.902391655,0.230472053,0.147586638,1.206980796,1.343005403,0.050961805,0.31847302,0.046969425,0.416771605,0.463741029,0.118440088,0.168601229,0.513902169,0.236741651,1.936100928,0.332014986,0.230472053,0.0557578,0.139403384,0.488273296,1.945895658
802024692,0,1548.500971,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,-0.041130623,-0.108395442,-0.240051594,-0.197639824,0.046679411,0.123018691,0.272436113,0.224302719,0.376092448,0.17235695,0.548449397,0.242393736,0.607985608,0.86881656,0.492724112,0.644505726,1.616585528,2.310114349,0.091976242,0.133929143,0.098972239,0.230699986,0.329672226,0.186964041,0.171340763,0.379449749,0.575560507,1.438038254,0.545012042,0.492724112,0.08226338,0.19907601,0.82332227,2.635395076
802024696,0,17338.05049,MEDIANA,POR MAYOR,ATLANTICO,OTRAS,-0.002991905,-0.057051885,-0.240514663,-0.074793454,0.002343585,0.044689229,0.188397189,0.058586351,0.762792487,0,0.762792487,0.024824827,0.54023815,0.938153193,0.175360707,0.032544666,0.708237377,1.22989307,0.001301859,0.026856708,0.02086739,0.028331074,0.049198464,0.009196235,0.012439595,0.052441824,0.027692306,0.598970814,-0.2519307,0.175360707,0,0.102987267,0.310972535,19.06874956
802025082,0,24239.23883,MEDIANA,POR MAYOR,ATLANTICO,OTRAS,-0.012314809,-0.008099993,-0.011353143,-0.028268099,0.039566816,0.026024839,0.036477036,0.090823875,0.222192093,0.064349736,0.286541829,0.00731452,0.255516644,0.729567961,0.507375868,0.032919803,1.149980814,3.283501005,0.011120617,0.37735364,0.720723041,0.388474256,1.109197298,0.771387961,1.084704808,1.520348147,0.024323246,0.849679042,0.110815374,0.507375868,0.389041458,0.038843118,2.489891866,0.657744084
802025318,0,17936.63107,MEDIANA,POR MAYOR,ATLANTICO,OTRAS,0.022865581,0.001004209,0.004063414,0.001333849,-0.147157437,-0.00646285,-0.026151164,-0.008584333,0.683269235,0.06959646,0.752865694,0.004810325,0.063769809,0.094947486,-0.588321749,0.00704016,0.093330426,0.138960575,0.109529866,1.274252967,0.709907718,1.452022219,2.161929937,-13.39593559,5.627184869,22.76974396,0.172914584,2.184575243,-22.37659655,-0.588321749,0.210950125,-0.00646285,0.328258158,0.043917929
804001265,0,6168.145631,MEDIANA,POR MAYOR,SANTANDER,OTRAS,0.046628362,0.05656021,0.104793664,0.122884661,0.040760409,0.049442382,0.091605889,0.107420222,0.23540724,0.224863468,0.460270708,0.066939001,0.558215509,0.776986281,0.541579042,0.284354046,2.371275878,3.300604868,0.055184661,0.40500944,0.180355109,0.460194101,0.64054921,0.446478961,0.444954023,0.824402213,0.44892949,3.743697988,2.164928507,0.541579042,0.156466157,0.073794553,1.172634457,1.21300014
804001419,0,6747.980583,MEDIANA,POR MAYOR,SANTANDER,OTRAS,-0.035986208,-0.016685057,-0.05302626,-0.024345538,0.012126815,0.005622615,0.017869059,0.008204083,0.342099421,0.343244094,0.685343515,0.031496848,0.373878784,0.728375287,0.386275866,0.092069283,1.09289511,2.129133353,0.067932171,0.737904978,0.764575456,0.806379019,1.570954475,0.833116954,0.678648799,2.156792664,0.147398137,1.749308353,0.148360323,0.386275866,0.065469165,0.008370344,0.459122292,0.463651429
804001912,0,7639.295146,MEDIANA,POR MAYOR,SANTANDER,OTRAS,0.003456094,0.00094708,0.001881934,0.001906546,0.051360447,0.014074404,0.027967117,0.028332875,0.496751702,0,0.496751702,0.004916963,0.892147944,0.900235448,0.403483746,0.009898231,1.795963538,1.812244317,0.017943028,2.405405751,0.029512997,3.255634596,3.285147593,1.472396651,1.836458384,3.649209326,0.040507602,7.349815671,3.257407603,0.403483746,0.417282891,0.024088727,1.013078157,0.274031964
804002957,0,2017.91068,PEQUE¥A,POR MAYOR,SANTANDER,OTRAS,-0.001792471,-0.003675303,-0.013461545,-0.005055592,0.004877612,0.010001109,0.036631099,0.013757106,0.443492106,0.283485547,0.726977653,0.009879064,0.105029808,0.453386076,0.009893971,0.022275626,0.236824526,1.022309237,0.00481809,0.046344812,0.169895841,0.051223788,0.221119629,0.00482536,0.133154949,0.487707145,0.016280759,0.173089767,-0.557787942,0.009893971,0.000818908,0.010001109,0.375558102,2.050410805
804004554,0,1426.761165,PEQUE¥A,POR MENOR,SANTANDER,OTRAS,0.016245797,0.016404815,0.022568401,0.060067375,0.007941937,0.008019674,0.011032811,0.029364598,0.044813176,0.228293725,0.273106901,0.352434562,0.478499728,0.701648516,0.656835339,7.864529812,10.67765704,15.65719221,0.349018295,0.114426963,0.220985732,0.47386147,0.694847201,0.650468414,0.71984708,0.990306665,1.044455414,1.418055112,1.285249281,0.656835339,0.157124871,0.011970234,2.661569867,1.009788216
804004930,0,2427.712621,PEQUE¥A,POR MAYOR,SANTANDER,OTRAS,-0.284421135,-0.222604691,-0.255637919,-1.722695705,0.018102952,0.014168434,0.016270946,0.109646837,0.129218811,0,0.129218811,0.458725232,0.918407951,0.969418682,0.840199871,3.549988026,7.107385859,7.502148281,0.586111418,0.587088259,0.065176209,1.173446213,1.238622422,1.073520057,1.112593687,1.277696051,2.410854456,4.826741032,4.14762481,0.840199871,0.42840968,0.033613965,6.738811332,0.782658754
804005236,0,3805.343689,PEQUE¥A,POR MAYOR,SANTANDER,OTRAS,-0.034029015,-0.027755735,-0.036794985,-0.112981916,0.099835863,0.081431031,0.107950793,0.331471458,0.129607931,0.116057355,0.245665286,0.025221441,0.452970898,0.549158648,0.419550717,0.194597973,3.494931938,4.237075953,0.030921926,0.52442829,0.117927859,0.555350216,0.673278075,0.514376492,0.924827507,1.22601743,0.178050345,3.197740598,2.282775541,0.419550717,0.137526714,0.081431031,3.07057918,0.815649089
804005243,0,1373.623301,PEQUE¥A,POR MENOR,SANTANDER,OTRAS,-0.020224975,-0.052820956,-0.091896314,-0.124222821,0.026959446,0.070409172,0.122495763,0.165586286,0.425211371,0,0.425211371,0.100161608,0.420329353,0.988248245,0.563036874,0.235557218,0.988518609,2.324134095,0.038351558,0.122412249,0.217454322,0.160942761,0.378397084,0.215585013,0.220084723,0.382896793,0.40053028,1.680829984,-0.01952241,0.563036874,0.310094008,0.109487839,1.351771538,2.611669825
804005606,0,4610.258252,PEQUE¥A,POR MAYOR,SANTANDER,OTRAS,-0.041893231,-0.114788736,-0.13549779,-0.751054083,0.05785499,0.158524443,0.187123864,1.037213536,0.135591242,0.017245602,0.152836844,0.069058574,0.873763922,0.973698158,0.838106916,0.509314413,6.444102921,7.181128668,0.025203578,0.293606443,0.036471942,0.31888838,0.355360322,0.30587502,0.30918018,0.364959427,0.287138664,3.633023247,3.069248383,0.838106916,0.448767342,0.158524443,5.542924952,2.740030605
804005670,0,1030.41165,PEQUE¥A,POR MAYOR,SANTANDER,OTRAS,-0.009796644,-0.004923537,-0.020214525,-0.006508864,-0.148602597,-0.074683772,-0.306628564,-0.098731158,0.752959068,0.00347663,0.756435698,0.036788867,0.432492959,0.44095391,-0.312005158,0.048859053,0.574391062,0.585627996,0.073200925,0.787355191,0.01683524,0.860556115,0.877391356,-0.620814608,0.484633901,1.989757515,0.102271937,1.202317329,-0.890886078,-0.312005158,0.171832745,-0.055922844,0.321989434,0.502573802
804005810,0,9581.899029,MEDIANA,POR MAYOR,SANTANDER,OTRAS,-0.03361672,-0.055915638,-0.196097247,-0.078219266,0.001096862,0.001824441,0.00639835,0.002552174,0.678143795,0.036713814,0.714857609,0.016244246,0.437196372,0.66292386,-0.015219936,0.023953985,0.644695675,0.977556478,0.00976611,0.252633174,0.13570833,0.262844326,0.398552657,-0.00915029,0.171428824,0.601204272,0.017357883,0.46716872,-0.257465768,-0.015219936,0.138678391,0.013209004,0.398879983,1.663328167
804006196,0,3960.491262,PEQUE¥A,POR MAYOR,SANTANDER,OTRAS,-0.007115674,-0.018220508,-0.066429759,-0.025106881,0.010899875,0.027910396,0.101757914,0.038459026,0.725717689,0,0.725717689,0.021918636,0.736100486,0.85697303,0.131255341,0.030202704,1.014306937,1.180862811,0.008559908,0.278910169,0.047204478,0.287470077,0.334674555,0.051259283,0.107115752,0.390531024,0.141709084,4.759060926,0.067127201,0.131255341,0.126740985,0.048965807,0.377946295,2.560616027
804006446,0,1695.772816,PEQUE¥A,POR MENOR,SANTANDER,OTRAS,0.001203547,0.007663295,0.034224883,0.009874235,0.003213421,0.020460683,0.091379032,0.026363803,0.378341556,0.397748405,0.776089961,0.053371745,0.120584232,0.358033418,-0.020308139,0.141067625,0.318717914,0.946323267,0.008382218,0.009232619,0.037292219,0.018938172,0.05623039,-0.003189464,0.035165848,0.15705347,0.040012396,0.086703128,-0.196936695,-0.020308139,0,0.038198864,0.288510417,6.36725825
